event_date,gri,volume_score,severity_score,concentration_score,total_events,avg_goldstein,gri_armed_conflict_,gri_sanctions_finan,gri_technology_cont,gri_trade_policy_ac,gri_resource_energy,gri_regulatory_sove,gri_political_trans,gri_institutional_a
2024-10-08,70.0,66.40586457902592,84.42008377713204,48.32720912534487,4486,-6.88401675542641,81.5,73.1,,86.2,,87.5,65.0,
2024-10-09,66.2,58.27746650022111,84.03361024563593,46.43984544203047,4252,-6.806722049127186,75.9,72.1,,77.1,,78.7,67.6,
2024-10-10,67.2,59.45248574012615,84.10345663693028,49.12169069329197,4274,-6.820691327386055,77.9,66.3,,67.9,,72.2,66.8,
2024-10-11,65.8,55.70186117271921,84.35843590610584,48.795862626262625,4125,-6.871687181221165,76.0,75.3,,71.2,,70.5,63.2,
2024-10-12,53.1,21.75187441733076,84.54880257335914,53.146909035020926,2860,-6.909760514671826,59.5,64.7,,53.4,,64.8,48.3,
2024-10-13,52.8,19.3448267204149,84.66898094177247,55.93771240784729,2721,-6.933796188354495,58.7,54.7,,58.5,,52.1,46.7,
2024-10-14,65.3,54.033963221863765,84.22100792223016,50.13111733454147,4013,-6.844201584446031,75.5,72.6,,73.1,,78.7,59.5,
2024-10-15,69.1,64.14430850773465,84.53073078376671,48.07342776999416,4420,-6.906146156753342,80.2,76.8,,73.9,,87.5,66.0,
2024-10-16,67.4,60.55790588189205,84.11154407918022,47.68683552541929,4317,-6.822308815836045,77.6,77.1,,69.0,,71.4,67.8,
2024-10-17,67.1,60.259136837004405,84.41322641672954,46.26143359497152,4334,-6.882645283345909,76.8,78.3,,74.0,,71.2,69.1,
2024-10-18,66.1,57.18991835284289,84.50240757822118,47.330727694790504,4231,-6.900481515644239,76.0,68.6,,70.7,,70.3,68.2,
2024-10-19,55.5,28.242711543727314,84.46751560830172,52.154955268984274,3110,-6.893503121660347,62.5,58.2,,64.0,,61.3,51.7,
2024-10-20,52.4,21.11708692035399,84.51893902793117,50.75916654126937,2832,-6.903787805586232,58.3,61.0,,67.9,,57.5,49.4,
2024-10-21,65.6,54.644589105286805,84.30829062031358,49.85978292044385,4065,-6.861658124062717,75.7,73.7,,67.7,,65.8,62.5,
2024-10-22,68.6,62.65769194124747,84.4368310644924,48.81748464434951,4402,-6.887366212898476,79.4,68.2,,70.6,,66.5,68.8,
2024-10-23,68.2,61.920523701636604,84.38062962821252,48.169466775510195,4375,-6.8761259256425005,78.6,74.3,,73.4,,64.3,68.0,
2024-10-24,68.3,61.86247948840967,84.0984342779665,49.36209511947002,4385,-6.819686855593301,79.2,68.6,,64.9,,56.1,69.1,
2024-10-25,67.3,58.724496546863456,84.524439177273,50.01261488769789,4255,-6.9048878354545975,77.9,72.3,,65.0,,57.1,65.9,
2024-10-26,58.2,33.067659900949025,84.61616876610736,55.721793785572096,3277,-6.923233753221474,66.6,54.4,,60.9,,46.5,52.2,
2024-10-27,54.1,21.002499483930443,83.9854696028609,60.36785612808071,2787,-6.797093920572182,60.8,52.3,,52.0,,44.1,45.8,
2024-10-28,65.3,53.33940565221528,84.36352531381694,51.155376009474764,4057,-6.872705062763389,75.5,62.4,,60.9,,55.5,64.9,
2024-10-29,67.0,58.482376572764075,83.85642545773108,50.345702447964335,4228,-6.771285091546214,77.7,72.4,,62.6,,61.7,65.1,
2024-10-30,66.4,55.86761418641871,84.10399450211222,51.82487017129909,4113,-6.820798900422441,76.8,69.7,,57.1,,64.1,63.6,
2024-10-31,64.3,51.32589407785671,84.08515688206883,50.591183497343174,3971,-6.817031376413764,73.7,68.7,,57.7,,67.9,63.6,
2024-11-01,64.3,51.335539816003354,84.36468024575706,49.864175042477434,4005,-6.872936049151413,73.5,66.5,,58.1,,60.2,66.2,
2024-11-02,54.3,23.928854292403994,84.44593302334624,54.663290838672,2967,-6.8891866046692485,60.5,60.6,,51.1,,50.9,51.2,
2024-11-03,51.3,15.36836313332951,85.08439941678157,55.62245390346614,2625,-7.016879883356315,56.0,55.6,,51.0,,45.2,48.7,
2024-11-04,60.9,43.394301264023404,84.51012117254479,48.81609606174801,3702,-6.902024234508959,68.7,64.9,,65.1,,51.4,64.3,
2024-11-05,65.4,55.29166762929079,84.3482051879439,47.72814359304568,4129,-6.869641037588781,74.5,72.3,,71.0,,59.6,68.4,
2024-11-06,62.9,49.24717837640974,84.04826242733871,48.09411551611836,3891,-6.809652485467744,71.2,73.9,,67.3,,63.5,64.6,
2024-11-07,63.2,49.25409721677137,84.3136617461284,48.777279851319605,3877,-6.862732349225681,71.5,70.8,,69.6,,60.6,64.0,
2024-11-08,62.7,47.605036599296376,84.31306486157236,49.7657003558928,3826,-6.862612972314475,71.4,68.6,,59.9,,62.9,63.7,
2024-11-09,54.5,25.217834316181484,84.25381536176883,53.3517380878972,2999,-6.850763072353766,60.6,57.9,,58.2,,55.1,51.8,
2024-11-10,54.2,21.508396457855017,84.57555642648919,58.966839303218165,2794,-6.915111285297836,60.4,52.6,,52.8,,51.4,47.4,
2024-11-11,64.4,50.13073620990786,84.1234160738606,53.578696976593534,3824,-6.8246832147721195,74.4,64.8,,64.6,,66.8,58.3,
2024-11-12,63.9,51.25136025867139,84.00013324781457,48.84353861238316,3931,-6.800026649562912,72.6,72.6,,70.7,,55.4,64.9,
2024-11-13,66.7,57.84969129792158,83.9938963516544,49.62575452530448,4162,-6.79877927033088,76.8,71.3,,65.8,,61.6,67.4,
2024-11-14,66.1,57.57699876099062,83.98939270398441,47.287959796325524,4194,-6.79787854079688,74.9,79.3,,63.8,,63.9,70.8,
2024-11-15,63.4,51.56883995516046,84.35274310503151,45.022908712774715,4042,-6.870548621006302,70.8,78.2,,64.1,,66.9,72.3,
2024-11-16,53.4,23.202812998757835,84.65099824961418,51.50237680609725,2954,-6.930199649922834,58.8,56.8,,57.8,,60.6,53.9,
2024-11-17,52.0,17.448375472731776,84.66159171788703,55.7068883553543,2666,-6.932318343577409,57.0,56.6,,57.3,,51.4,47.8,
2024-11-18,65.7,54.610331537584464,84.31813536418859,50.46871421542062,4016,-6.86362707283772,75.2,77.6,,64.0,,58.4,63.9,
2024-11-19,70.1,66.33903830906732,84.40745387088086,49.195208815900685,4466,-6.88149077417617,81.0,79.6,,66.2,,58.5,71.3,
2024-11-20,69.9,65.98148248735453,84.20061294252055,49.22045711420946,4455,-6.840122588504107,81.1,73.4,,69.3,,72.3,70.1,
2024-11-21,68.7,65.11219467601322,84.04515665801098,44.993974891748465,4525,-6.809031331602196,78.0,82.6,,71.0,,63.7,77.5,
2024-11-22,67.3,60.969950815956096,84.22111891153378,46.25491888106382,4346,-6.844223782306756,76.5,79.8,,73.9,,59.0,72.2,
2024-11-23,54.0,24.62175381624112,84.78656125092915,51.07561245048578,2986,-6.957312250185834,59.5,63.8,,59.3,,49.4,53.9,
2024-11-24,54.2,24.191130550206058,84.59631510445095,53.45077699480202,2908,-6.91926302089019,60.2,63.2,,60.5,,51.2,50.5,
2024-11-25,65.2,54.71387807460046,84.63318253960385,47.446293758304236,4067,-6.926636507920773,74.1,75.7,,77.6,,59.8,66.6,
2024-11-26,67.9,62.23199454417258,84.40597254127687,46.21167389716439,4369,-6.881194508255374,77.1,77.8,,76.8,,66.0,72.1,
2024-11-27,63.2,52.58444529117945,84.31422428529629,42.42010232797814,4082,-6.862844857059258,70.1,83.0,,75.4,,78.8,72.9,
2024-11-28,60.2,43.357113294285924,84.36433005875446,45.31812765384,3702,-6.872866011750894,66.4,67.7,,76.5,,60.5,66.5,
2024-11-29,57.9,37.18245242843851,84.54065928307412,45.89092289010001,3489,-6.908131856614821,63.1,70.9,,67.7,,52.2,64.7,
2024-11-30,50.9,19.28757197951353,84.3980456424813,47.2196150173039,2854,-6.879609128496261,55.2,63.0,,57.0,,51.3,56.9,
2024-12-01,52.0,19.251081329616355,84.19683312723393,52.90984388279378,2752,-6.839366625446784,57.0,60.1,,54.8,,48.4,50.7,
2024-12-02,64.1,51.77780151395993,84.22096759347367,48.62916304174106,3947,-6.844193518694735,72.9,73.9,,62.7,,62.1,66.1,
2024-12-03,67.3,61.14959184452867,84.34777384234296,45.37623443643738,4342,-6.869554768468592,75.9,82.5,,66.7,,68.8,74.5,
2024-12-04,65.5,57.27520042062021,84.11119003600037,44.96879879856309,4206,-6.822238007200073,73.7,80.3,,67.0,,78.2,72.7,
2024-12-05,63.3,52.49371578430793,84.17262003300034,43.015579686413844,4109,-6.834524006600068,69.9,73.2,,65.6,,72.2,77.3,
2024-12-06,63.4,52.21181837227218,84.3949978513716,43.72607351523124,4099,-6.878999570274321,70.4,68.1,,67.2,,66.8,76.3,
2024-12-07,54.0,26.32362806175992,84.50913494708583,48.385797747031376,3064,-6.901826989417168,59.4,68.8,,61.3,,49.0,56.5,
2024-12-08,51.2,17.86643266473458,84.41857244624067,51.574182608635624,2703,-6.883714489248135,55.9,62.0,,54.5,,51.5,51.2,
2024-12-09,64.5,52.25374037388922,84.15696033777147,49.70340875541079,3932,-6.831392067554293,73.5,71.2,,63.6,,61.8,64.8,
2024-12-10,65.0,56.04458206084213,84.21433779914581,44.6100462116579,4180,-6.8428675598291635,72.7,73.5,,67.9,,65.6,75.6,
2024-12-11,67.5,62.04774422607467,84.34364936733552,44.61120841192761,4369,-6.868729873467101,76.2,83.3,,66.6,,79.2,75.5,
2024-12-12,65.1,56.10992303069694,84.14633887312021,44.92344016265575,4149,-6.829267774624043,73.4,75.9,,69.0,,74.0,72.5,
2024-12-13,63.5,51.10206871663317,84.16919687647815,46.83220849183839,3948,-6.833839375295632,71.7,72.7,,66.1,,60.9,68.5,
2024-12-14,51.3,18.8244836977,84.61535734216147,49.8097830690201,2799,-6.923071468432293,56.2,58.3,,54.9,,52.3,54.1,
2024-12-15,49.3,13.052596118761684,83.95286432862153,52.390237506013,2512,-6.790572865724303,54.0,60.2,,52.3,,53.9,48.0,
2024-12-16,60.8,43.61259610279612,84.22286416287422,48.09127978607649,3652,-6.844572832574845,68.5,70.5,,57.6,,61.8,64.8,
2024-12-17,64.3,53.93419764212333,84.0883133761492,45.54817549788074,4059,-6.81766267522984,72.5,76.7,,64.2,,62.5,72.1,
2024-12-18,65.0,55.817468731870385,84.37430692940488,44.78065310827486,4126,-6.874861385880976,73.0,84.8,,64.7,,64.0,73.0,
2024-12-19,66.6,60.16981824973064,84.1380910071512,44.41489226132484,4291,-6.827618201430241,75.2,78.5,,72.2,,65.4,75.2,
2024-12-20,65.6,57.55953447475935,84.40155422622085,44.04400784603153,4223,-6.880310845244172,73.6,80.5,,69.7,,58.2,75.7,
2024-12-21,53.9,25.699980300990635,84.44333204438449,49.30233116174159,3024,-6.888666408876898,59.9,59.6,,56.4,,56.1,56.7,
2024-12-22,47.8,9.483387487967363,84.29906656793665,51.367072582191284,2352,-6.859813313587333,52.0,58.5,,59.7,,53.4,46.2,
2024-12-23,57.3,34.48891812971597,84.23669716981689,49.239665626948536,3257,-6.847339433963379,64.7,61.7,,64.6,,69.7,56.8,
2024-12-24,58.5,37.644091678390296,84.5833615832639,48.10310176544729,3378,-6.916672316652779,65.7,68.3,,60.0,,75.8,59.7,
2024-12-25,50.6,14.856075045637482,84.2612594130429,54.94603692030361,2473,-6.852251882608579,55.9,53.5,,52.3,,49.4,48.1,
2024-12-26,56.2,29.65499740745538,84.66117207354532,52.611632558245816,2997,-6.932234414709066,63.4,62.0,,56.0,,53.1,54.0,
2024-12-27,59.6,39.99947689586425,84.24877812266428,49.478400918074314,3419,-6.849755624532856,67.8,61.7,,58.3,,64.8,61.2,
2024-12-28,52.9,21.11338304773689,84.4308874705383,53.184823309056526,2668,-6.886177494107661,59.0,58.7,,53.8,,53.7,50.3,
2024-12-29,50.3,14.961617840580836,83.92211430507162,53.503528938658654,2389,-6.784422861014325,55.5,53.7,,59.2,,56.6,47.0,
2024-12-30,56.5,32.77697561924169,84.70366159823197,47.45011949267234,3115,-6.9407323196463935,63.0,67.5,,61.8,,54.7,59.7,
2024-12-31,60.3,40.96192097512831,85.09440003504471,49.39406397029115,3365,-7.018880007008943,68.2,75.7,,59.8,,59.6,59.5,
2025-01-01,55.4,27.680405308689515,84.5692184676008,52.46708145914091,2822,-6.9138436935201595,62.1,72.2,,58.5,,54.2,50.7,
2025-01-02,61.9,43.640247702292655,84.20882325167254,53.94374472704019,3364,-6.841764650334508,71.1,64.6,,66.6,,56.4,55.1,
2025-01-03,65.1,53.41279670057006,84.35998554677612,49.75476605370415,3764,-6.871997109355223,75.0,70.5,,74.9,,58.5,62.4,
2025-01-04,55.3,27.35151083581915,84.92239796425979,51.92447627852446,2810,-6.984479592851959,61.5,65.0,,66.0,,52.4,51.6,
2025-01-05,52.7,20.201486314521645,84.58009510686846,53.792366693445125,2519,-6.9160190213736925,58.3,61.7,,58.8,,54.0,48.4,
2025-01-06,63.2,49.24194849748844,84.54976697758963,48.343257725714054,3595,-6.909953395517924,71.9,79.9,,68.2,,63.2,62.0,
2025-01-07,67.1,59.52654954445373,84.24770117481447,47.727054090690466,3960,-6.849540234962896,76.9,87.5,,69.3,,65.6,65.7,
2025-01-08,67.3,60.42907878424546,84.09023205190594,47.24614633690383,4017,-6.818046410381188,77.4,73.1,,70.1,,86.0,67.6,
2025-01-09,67.3,59.630461046338255,84.09833541304728,48.84442981855305,3947,-6.819667082609458,77.7,70.5,,78.0,,74.5,64.5,
2025-01-10,64.2,53.01646130546737,84.33935489790214,46.18380613960186,3763,-6.867870979580428,72.6,84.3,,69.5,,67.4,65.6,
2025-01-11,54.3,27.810525262621553,84.0954438244367,47.81406404532314,2849,-6.81908876488734,59.8,82.6,,57.5,,56.8,53.8,
2025-01-12,52.0,19.30518349415927,84.55445039367127,52.17534940870576,2486,-6.910890078734253,57.3,69.0,,56.4,,53.4,48.7,
2025-01-13,64.1,51.82006446241944,84.02709228718975,49.0022055186718,3643,-6.8054184574379475,73.3,83.6,,66.2,,63.1,61.2,
2025-01-14,68.3,62.618010438723665,83.9957678420124,48.094859072689324,4042,-6.799153568402478,78.7,82.2,,72.0,,57.8,67.3,
2025-01-15,71.5,70.75233628945297,83.94189197362756,47.91426113754695,4322,-6.788378394725514,83.0,83.9,,74.6,,72.8,69.1,
2025-01-16,67.5,61.682176863356446,84.08884670902779,46.18229537166527,4045,-6.8177693418055565,77.1,81.4,,68.7,,83.2,69.1,
2025-01-17,65.3,56.63736237050458,84.07675894934796,44.83600509616524,3913,-6.815351789869593,73.4,82.8,,61.7,,79.6,70.2,
2025-01-18,57.4,34.0974696460263,84.21263680257027,50.54065995292447,3055,-6.842527360514056,64.3,60.3,,61.7,,58.5,56.8,
2025-01-19,53.2,22.316908599975942,84.4743227185438,52.59702854754459,2603,-6.894864543708759,58.5,58.4,,57.9,,47.7,51.8,
2025-01-20,60.3,43.15564246944788,84.22538114074788,46.69674072222997,3382,-6.845076228149575,67.6,71.6,,69.0,,57.5,63.2,
2025-01-21,67.1,60.70274790494389,84.03965228988778,46.14007582781099,3980,-6.807930457977557,76.9,83.6,,66.6,,79.3,68.4,
2025-01-22,68.1,63.56313231178553,84.22369334840558,44.79296554138669,4120,-6.844738669681114,77.8,79.0,,69.6,,78.8,73.4,
2025-01-23,69.4,67.30834245408026,83.93244898378263,44.38450534771049,4216,-6.786489796756525,79.7,85.1,,79.7,,87.5,70.8,
2025-01-24,69.4,67.57723645994686,84.0754545321742,43.839101222112625,4245,-6.815090906434838,79.6,79.7,,93.0,,83.4,71.5,
2025-01-25,57.6,37.24083302183529,83.68658941187121,46.14173088629244,3185,-6.737317882374244,64.8,66.6,,63.9,,83.9,59.4,
2025-01-26,54.0,26.289136070412358,83.91611291367389,49.79656801858844,2738,-6.783222582734777,60.5,65.8,,57.3,,73.9,51.8,
2025-01-27,65.8,57.92239974879714,84.27065408661963,44.73125903462362,3885,-6.854130817323929,75.1,87.2,,64.8,,82.1,67.8,
2025-01-28,70.9,70.35134701059795,83.73754353795493,46.17906791903716,4286,-6.7475087075909865,82.6,84.0,,69.3,,87.5,69.9,
2025-01-29,67.0,61.00692236178956,83.50837407971075,46.046322771108954,3968,-6.70167481594215,77.4,86.5,,63.8,,71.2,67.4,
2025-01-30,64.3,54.038133614847325,83.61148540368345,45.98395662062714,3753,-6.7222970807366895,73.5,72.7,,63.2,,74.5,67.3,
2025-01-31,64.6,53.501582292605434,83.60350950661841,48.64501093629107,3696,-6.720701901323683,74.5,70.9,,61.9,,64.5,63.7,
2025-02-01,54.7,27.655422629689667,84.09664295721348,50.10180278905462,2818,-6.819328591442695,61.4,58.5,,58.7,,58.5,54.4,
2025-02-02,52.6,20.928420180871015,84.05220725284549,52.915684384869834,2516,-6.810441450569098,58.2,59.4,,61.5,,57.2,48.5,
2025-02-03,62.4,49.21861928903243,83.68729789103477,46.10420804225732,3535,-6.737459578206955,70.9,83.6,,72.5,,56.7,62.3,
2025-02-04,67.2,62.26750109367153,83.70138253105009,43.838973825934474,4045,-6.740276506210018,76.6,83.5,,70.2,,81.4,70.9,
2025-02-05,66.2,60.405985329559726,83.436734821726,43.44993418305441,3994,-6.687346964345201,75.5,76.8,,71.7,,87.5,70.7,
2025-02-06,66.2,60.9577864868758,83.6333881422353,42.0013798370943,4037,-6.726677628447059,75.1,80.8,,72.7,,87.5,72.3,
2025-02-07,64.0,54.393543043626636,83.97833447560444,43.24566371927589,3773,-6.7956668951208865,72.2,88.4,,65.2,,81.2,66.8,
2025-02-08,54.1,27.997355483390844,83.80258926041662,46.91075247488636,2832,-6.760517852083325,60.1,69.6,,53.5,,65.8,55.5,
2025-02-09,51.5,18.244619971321747,83.86468722702254,53.10351032486622,2412,-6.772937445404509,56.8,55.6,,53.6,,57.0,48.6,
2025-02-10,61.1,45.12294602822643,83.49312265694134,48.41833597031324,3368,-6.698624531388269,69.7,69.5,,63.1,,66.7,59.6,
2025-02-11,65.6,58.7378880566783,83.1189566236439,44.39813944548659,3874,-6.62379132472878,75.5,80.4,,77.3,,77.7,65.9,
2025-02-12,65.2,56.58437411773324,83.6348478274133,45.56152135343684,3802,-6.726969565482658,74.8,73.8,,72.6,,67.8,66.9,
2025-02-13,65.7,58.356563542087656,84.02830193448555,43.56107308988703,3903,-6.805660386897112,74.7,76.6,,69.8,,79.0,70.3,
2025-02-14,63.5,53.01176094215045,83.55412196611344,44.38811945407866,3725,-6.710824393222689,72.4,71.7,,61.3,,75.3,68.7,
2025-02-15,54.9,28.783136909403755,83.99993488240085,48.7312445242546,2849,-6.799986976480168,61.3,52.5,,54.0,,70.4,56.7,
2025-02-16,52.2,21.041718042169638,84.22830064357444,50.33255868302404,2513,-6.845660128714892,57.7,57.7,,59.4,,61.9,50.5,
2025-02-17,59.9,42.50301638462554,83.62277553510131,47.063247615469805,3283,-6.724555107020261,68.4,64.3,,64.7,,65.6,61.2,
2025-02-18,66.9,59.94521854979551,84.28472339162451,46.15973154705358,3907,-6.856944678324903,77.4,68.2,,63.9,,65.1,71.3,
2025-02-19,67.8,63.12297928614963,84.03341767600378,44.917674302026306,3998,-6.806683535200754,78.4,72.2,,75.5,,71.5,70.8,
2025-02-20,64.1,54.739045532457354,83.60020986370544,43.67314140363048,3720,-6.720041972741089,72.8,76.2,,72.5,,68.6,68.6,
2025-02-21,64.2,55.29666166413808,83.64881833070672,43.02193668049924,3761,-6.729763666141343,72.9,76.0,,69.4,,77.1,69.3,
2025-02-22,55.2,28.998740537933433,84.06932823168066,49.900335568058516,2820,-6.813865646336135,62.2,55.4,,56.3,,56.5,55.7,
2025-02-23,52.1,19.184341982680095,84.25046140563808,53.7121704122521,2412,-6.850092281127617,57.7,59.4,,52.6,,53.3,48.2,
2025-02-24,63.5,51.49815725157361,84.55970278193696,45.53313473068778,3554,-6.911940556387394,72.4,81.3,,65.3,,59.0,65.1,
2025-02-25,69.1,66.4569877836326,83.9872204249731,44.668248453749335,4053,-6.797444084994621,80.1,83.6,,79.9,,62.3,70.2,
2025-02-26,66.6,59.57048751043699,83.6768598881764,46.374039463457336,3822,-6.735371977635279,77.3,74.8,,66.3,,62.7,67.8,
2025-02-27,66.7,61.73165489548355,83.78894150057586,42.52420064647631,3954,-6.757788300115169,76.3,78.1,,79.8,,77.3,71.5,
2025-02-28,65.3,57.56865137906717,83.78405979909427,43.890538506987816,3819,-6.756811959818853,74.8,72.8,,71.0,,70.2,70.2,
2025-03-01,55.4,29.485136409421845,84.15328628223365,49.640048577482595,2811,-6.83065725644673,62.4,60.7,,57.9,,59.8,54.3,
2025-03-02,50.4,17.795982879072056,83.99663963869912,48.39924541245069,2380,-6.799327927739824,55.0,68.9,,59.4,,56.1,49.1,
2025-03-03,61.8,47.44457186562062,83.59596324117231,47.033133349046565,3386,-6.7191926482344595,70.9,73.4,,68.2,,54.3,61.8,
2025-03-04,66.6,60.8215354593818,83.19775884130125,45.035530741292376,3827,-6.63955176826025,77.1,84.1,,78.3,,61.9,66.3,
2025-03-05,68.2,66.86670051456423,83.30785433278592,40.85818495961484,4124,-6.661570866557186,77.5,87.5,,86.5,,65.1,75.9,
2025-03-06,67.5,63.74022291850795,83.65849101886369,42.942093614655796,3986,-6.731698203772735,77.4,80.3,,80.3,,66.5,72.5,
2025-03-07,68.9,66.88321436406787,83.55286110160395,43.802509593197236,4089,-6.71057222032079,79.9,80.6,,74.6,,67.3,72.5,
2025-03-08,62.0,46.261306372110205,83.91925171985636,49.41762203938883,3352,-6.783850343971274,72.0,62.9,,62.2,,54.9,61.3,
2025-03-09,55.3,30.080182748037316,84.08475900541524,48.196955480555125,2828,-6.816951801083047,62.4,58.2,,64.8,,55.5,56.7,
2025-03-10,67.2,62.15861764035442,83.78002061174475,43.96736046942912,3930,-6.756004122348946,77.6,71.6,,76.4,,70.9,71.6,
2025-03-11,72.9,75.89295931283044,83.9359073542313,44.68803667536124,4371,-6.787181470846261,85.6,75.6,,76.1,,72.3,76.1,
2025-03-12,70.7,71.33857618783439,83.93446995326836,43.06400412660448,4277,-6.786893990653674,81.6,72.7,,79.6,,66.6,78.9,
2025-03-13,67.5,63.45711772538734,84.14626824787564,42.47350494848953,3986,-6.829253649575131,77.2,80.6,,78.9,,70.7,72.5,
2025-03-14,65.8,58.9811023871318,83.8171564470597,43.56650873589849,3844,-6.76343128941194,75.5,78.4,,65.3,,67.7,71.1,
2025-03-15,58.5,38.60018522093892,83.77386835275222,47.9867196574515,3114,-6.754773670550444,66.5,65.7,,62.0,,65.3,57.4,
2025-03-16,56.0,31.942673051446185,84.06509903748275,47.83036175638194,2874,-6.813019807496552,63.4,61.8,,70.9,,78.9,52.5,
2025-03-17,67.8,63.76807124560422,84.4301188566693,42.849008412769436,3973,-6.886023771333862,78.3,72.3,,86.9,,87.5,68.7,
2025-03-18,71.5,73.3721380638785,83.9328234883158,42.89286894503132,4289,-6.786564697663164,83.3,81.1,,86.7,,78.9,73.5,
2025-03-19,71.1,71.57280836413192,83.94414366705382,44.473601506887306,4257,-6.788828733410763,83.1,69.8,,71.6,,70.7,76.6,
2025-03-20,73.2,77.74899449598938,84.39407699224499,41.936650811536374,4521,-6.878815398449001,84.7,72.8,,82.1,,79.4,82.6,
2025-03-21,70.0,69.7839696340271,84.21916698457366,42.18651233932996,4244,-6.843833396914732,80.9,72.5,,83.8,,78.5,76.4,
2025-03-22,59.0,40.3276196208832,84.4357698356147,45.42926012578331,3223,-6.887153967122943,67.1,58.3,,79.3,,70.5,60.1,
2025-03-23,55.1,28.808536048566843,84.704025145122,48.36566639427546,2807,-6.940805029024399,62.0,55.8,,70.4,,67.2,53.6,
2025-03-24,69.0,66.37339645152372,84.48552975020196,43.41544569791848,4118,-6.897105950040393,80.1,68.7,,79.2,,77.0,73.7,
2025-03-25,69.6,68.47850782158469,84.14720137616371,42.61417212446589,4204,-6.829440275232743,80.2,70.8,,91.6,,68.0,75.0,
2025-03-26,70.7,71.6302233941291,84.19113538163468,41.92155962152487,4351,-6.838227076326933,81.3,74.6,,89.2,,61.4,78.8,
2025-03-27,71.5,73.94786528409671,83.81987011782097,42.01114289321333,4450,-6.763974023564193,82.5,73.8,,86.2,,64.2,79.7,
2025-03-28,66.8,62.068031908554225,84.08170946406598,41.69310714306597,4073,-6.816341892813196,76.0,70.2,,81.2,,67.4,75.1,
2025-03-29,54.4,29.143221167432348,84.39045646570553,44.952507324754556,2959,-6.878091293141102,60.2,60.2,,63.5,,57.8,59.0,
2025-03-30,50.9,19.232324013475274,84.65973247630339,46.6581409452312,2597,-6.9319464952606795,55.8,50.7,,72.7,,55.6,53.3,
2025-03-31,60.3,44.90281553512503,83.91402867277368,44.04410493199807,3472,-6.782805734554735,68.4,62.3,,68.2,,65.1,65.7,
2025-04-01,66.9,61.919623957416746,83.98131818735278,42.851597182349074,4040,-6.796263637470557,77.0,71.5,,80.2,,65.4,72.0,
2025-04-02,65.6,57.577424775702795,83.98250651293395,45.09220232033175,3878,-6.796501302586792,76.1,66.5,,71.7,,58.0,69.1,
2025-04-03,63.5,52.92493288459502,84.41487417301965,43.06484899756086,3753,-6.882974834603931,72.4,69.5,,77.2,,59.2,68.9,
2025-04-04,66.2,58.57509226068141,84.17314538173063,45.52011253593177,3923,-6.83462907634613,77.0,63.0,,68.0,,61.7,69.8,
2025-04-05,41.3,0.0,84.28951592416868,37.95901330374579,2072,-6.85790318483374,47.5,53.8,,59.8,,61.1,53.6,
2025-04-06,41.9,1.4086574368018745,84.44335781055055,37.985280386664485,2040,-6.888671562110107,47.7,53.3,,62.8,,54.0,54.5,
2025-04-07,52.9,27.982871804584907,84.38334268127706,39.60602045129126,2912,-6.876668536255411,58.4,61.5,,77.2,,62.8,61.7,
2025-04-08,56.0,37.089081088604914,83.69392023938221,38.18611880924174,3245,-6.738784047876443,61.9,67.2,,78.8,,72.0,66.7,
2025-04-09,55.3,35.93437195435907,83.72651491770485,37.1554346474361,3217,-6.745302983540969,60.8,71.4,,73.9,,72.3,67.9,
2025-04-10,57.9,41.33702046888726,84.20253219018795,38.252323750589106,3379,-6.840506438037591,64.6,72.1,,73.1,,76.7,68.0,
2025-04-11,55.4,36.377762583041104,83.76641644390844,36.593772644778966,3243,-6.75328328878169,61.1,64.4,,75.0,,87.5,67.6,
2025-04-12,45.3,9.545332078161579,84.18248613661974,39.06202169931311,2219,-6.83649722732395,50.2,57.0,,60.4,,64.3,52.4,
2025-04-13,43.9,3.39809639505269,84.02729102069759,44.61302995657585,1849,-6.805458204139519,49.0,51.8,,57.4,,49.2,44.9,
2025-04-14,56.3,35.7064992875568,84.19152711319953,41.52418477248372,3063,-6.838305422639904,64.1,67.2,,63.4,,65.9,61.3,
2025-04-15,59.2,45.16190564891759,83.83685792268867,37.870254120885335,3489,-6.767371584537733,66.2,73.9,,72.1,,67.9,72.1,
2025-04-16,59.6,44.829788381747946,84.07550822157391,39.993142491798785,3425,-6.815101644314784,67.1,72.3,,65.5,,66.6,68.7,
2025-04-17,60.3,46.25626802989249,84.01188764143373,41.1729589136823,3446,-6.802377528286749,68.6,70.6,,63.7,,68.6,67.2,
2025-04-18,56.5,37.57200943509474,84.08087277421188,39.191420697632836,3172,-6.816174554842377,63.8,65.8,,65.5,,69.7,66.4,
2025-04-19,46.7,12.684347214928891,84.40954391011864,39.32318471900075,2211,-6.88190878202373,52.5,56.1,,58.8,,63.1,53.0,
2025-04-20,44.1,6.817816216788891,84.28905671058999,38.33689111500597,1930,-6.857811342117998,49.6,54.8,,57.1,,56.0,51.3,
2025-04-21,54.2,30.489292893195064,84.14297792141664,41.572208719656736,2760,-6.828595584283332,62.2,61.3,,72.6,,61.3,56.4,
2025-04-22,59.1,43.684169416996276,83.90978416576023,40.36519235928915,3298,-6.781956833152044,67.7,70.8,,70.3,,58.7,66.3,
2025-04-23,62.5,51.523034619099136,83.92841643486089,41.68304093414123,3573,-6.7856832869721755,72.2,68.5,,71.1,,64.9,68.2,
